Zone,TMPMAX,WINDLY,SUNHRS,Irrg_Yes,Seed_Improved,Dreason_Locust,Dreason_Insects,Dreason_Wild_animals,Dreason_Hail,Dreason_Weeds,Dreason_ShortageSeed,Dreason_UseBadCrop,Dmtype_Both,Dmchem_Herbicide,Ferttype_Natural,Ferttype_Chemical,Ferttype_Both,D22a_Urea,D22a_DAP,D22a_Urea_DAP,D23_Manure,D23_Compost,D23_Manure_Compost,D23_All,Fweight,Area,Production,Crop,Irrg_No
0.6666666666666667,0.0,0.39487122905664906,0.3640241177004184,0.3529411764705882,0.0032679738562091504,0.0,0.009162303664921467,0.0,0.005291005291005291,0.0,0.0,0.0,0.0675990675990676,0.029333333333333333,0.006306306306306306,0.14786729857819905,0.05719921104536489,0.281767955801105,0.06367041198501873,0.08886971527178603,0.016359918200409,0.0196078431372549,0.06451612903225806,0.0,0.7243835347839565,0.7626238890846166,0.5130960430705325,0.5714285714285714,0.09219571370804691
0.6666666666666667,0.4301315171463127,1.0000000000000002,0.8769646242161813,0.029411764705882353,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.006993006993006993,0.008,0.0045045045045045045,0.07298578199052133,0.03353057199211046,0.14917127071823205,0.0149812734082397,0.04141501294219155,0.00408997955010225,0.027450980392156862,0.04435483870967742,0.0,0.6452850007285553,0.7098329800159792,0.4825929082308207,0.2857142857142857,0.04084108370400323
0.3333333333333333,0.4925272599731274,0.17301933693543453,0.9852455752704745,0.3235294117647059,0.3137254901960784,0.21621621621621623,0.02879581151832461,0.039603960396039604,0.4021164021164021,0.09183673469387754,0.6000000000000001,0.0,1.0,0.2906666666666667,0.06396396396396396,0.9867298578199053,0.40236686390532544,0.8176795580110496,0.4794007490636704,0.7540983606557378,0.17280163599182005,0.07450980392156863,0.28629032258064513,0.0,0.980065383250244,0.9887178762100415,0.6712892019954377,0.5714285714285714,0.5669227658714112
0.0,0.22165658095098095,0.041335399406376296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036036036036036037,0.0009478672985781991,0.0,0.0,0.003745318352059925,0.0,0.002044989775051125,0.0,0.008064516129032258,0.0,0.3397850111567817,0.3022398875724061,0.15598598541814312,1.0,0.004852405984634047
0.3333333333333333,0.34926774006368255,0.8628128598899333,0.9852455752704745,0.058823529411764705,0.0032679738562091504,0.0,0.010471204188481676,0.0,0.0,0.0,0.0,0.0,0.002331002331002331,0.0,0.010810810810810811,0.0009478672985781991,0.0,0.0,0.0,0.0008628127696289905,0.00408997955010225,0.00392156862745098,0.028225806451612902,0.0,0.5126014717352554,0.5843496638797467,0.3485336319885395,0.8571428571428572,0.015365952284674482
0.3333333333333333,0.43196772906820424,0.09654746376519827,0.9852455752704745,0.5882352941176471,0.026143790849673203,0.0,0.09947643979057592,0.009900990099009901,0.2804232804232804,0.02551020408163265,0.1,0.4175824175824176,0.5477855477855478,0.026666666666666665,0.1918918918918919,1.0,0.37672583826429984,0.22099447513812154,0.15730337078651685,1.0,0.23926380368098163,0.054901960784313725,0.4879032258064516,0.0,0.9745678276989829,0.9751152038668223,0.6279390116528691,0.5714285714285714,0.7982207844723008
1.0,0.8661264713354688,0.5036723087362601,0.3303569063510623,0.0,0.0,0.0,0.002617801047120419,0.009900990099009901,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.005112474437627812,0.0,0.0,0.0,0.36286524494105454,0.26651592131466767,0.2803322201000279,1.0,0.008087343307723411
1.0,0.7572800314672792,0.6435103220546038,0.42114376871417347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009478672985781991,0.0019723865877712033,0.0,0.003745318352059925,0.0008628127696289905,0.0010224948875255625,0.0,0.0,0.0,0.25863062747914234,0.4792011517070026,0.24133089437871458,0.8571428571428572,0.003639304488475536
0.0,0.3402395422104352,0.1327032586900812,0.31513609642937834,0.0,0.0,0.0,0.005235602094240838,0.009900990099009901,0.010582010582010581,0.00510204081632653,0.1,0.0,0.002331002331002331,0.0,0.014414414414414415,0.005687203791469194,0.0,0.0,0.0,0.0051768766177739435,0.013292433537832313,0.00392156862745098,0.004032258064516129,0.0,0.4838531263112891,0.890219997207919,0.5502121864756432,0.5714285714285714,0.028710068742418115
0.0,0.22165658095098095,0.11185098618292234,0.26279908408611163,0.058823529411764705,0.032679738562091505,0.6216216216216217,0.14267015706806283,0.039603960396039604,0.4656084656084656,0.07142857142857142,0.0,0.19780219780219782,0.002331002331002331,0.0,0.6315315315315315,0.05402843601895735,0.1775147928994083,0.049723756906077346,0.06741573033707865,0.10267471958584988,0.736196319018405,0.011764705882352941,0.1411290322580645,0.30434782608695654,0.8113228776216748,0.8424627914966988,0.5862128599821758,0.14285714285714285,0.37201779215527697
0.0,0.26142005679379565,0.09654746376519827,0.07766742607446786,0.0,0.0,0.0,0.002617801047120419,0.009900990099009901,0.0,0.00510204081632653,0.0,0.02197802197802198,0.002331002331002331,0.0026666666666666666,0.00990990990990991,0.0037914691943127963,0.0,0.0,0.00749063670411985,0.001725625539257981,0.009202453987730062,0.0,0.008064516129032258,0.0,0.5074819166302136,0.4905880324040319,0.2677122389669726,0.0,0.02668823291548726
0.6666666666666667,0.029608520891781787,0.1329235153035067,0.35341598304656596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01611441445207351,0.0,0.2572544428575384,1.0,0.0
1.0,0.8731608035572247,0.641525423012638,0.6914845050846663,0.029411764705882353,0.0,0.02702702702702703,0.0013089005235602095,0.0297029702970297,0.0,0.08673469387755102,0.0,0.0,0.05128205128205128,0.058666666666666666,0.03153153153153153,0.018957345971563982,0.02366863905325444,0.022099447513812154,0.02247191011235955,0.01639344262295082,0.04192229038854806,0.0196078431372549,0.004032258064516129,0.0,0.7413314579980608,0.7935994149669189,0.5752218512528583,0.2857142857142857,0.06591184795794582
0.6666666666666667,0.016002251626325403,0.5573728343825777,0.3173164242031794,0.7352941176470588,0.08823529411764706,0.05405405405405406,1.0,0.1188118811881188,0.15343915343915343,0.030612244897959183,0.0,0.14285714285714288,0.02564102564102564,0.005333333333333333,1.0,0.38009478672985786,0.5857988165680473,0.3204419889502762,0.4794007490636704,0.4400345125107852,1.0,1.0,0.6290322580645161,0.0,0.9262196739571944,0.5743765511035429,0.29918018109923517,0.42857142857142855,1.0
0.6666666666666667,0.0199811553445004,0.12657914761727626,0.05633257847914863,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.2572544428575384,1.0,0.0
0.0,0.3458000496585978,0.07730010837989094,0.0788279938955001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018018018018018018,0.0,0.0,0.0,0.0,0.0,0.002044989775051125,0.0,0.0,0.0,0.14584745706194635,0.12404450120004445,0.0,0.7142857142857142,0.0008087343307723413
0.3333333333333333,0.34926774006368255,0.1327032586900812,0.9852455752704745,0.4117647058823529,0.0196078431372549,1.0,0.29188481675392675,0.07920792079207921,0.41798941798941797,0.04591836734693877,0.0,0.16483516483516486,0.19813519813519814,0.03733333333333333,0.5837837837837838,0.233175355450237,0.38658777120315585,0.09944751381215469,0.0449438202247191,0.35202761000862814,0.5828220858895706,0.3176470588235294,0.7137096774193549,0.0,0.9095550499508422,0.9093730746237689,0.5689801299961376,0.42857142857142855,0.5855236554791751
0.6666666666666667,0.016002251626325403,0.5573728343825777,0.3173164242031794,0.7352941176470588,0.08823529411764706,0.05405405405405406,1.0,0.1188118811881188,0.15343915343915343,0.030612244897959183,0.0,0.14285714285714288,0.02564102564102564,0.005333333333333333,1.0,0.38009478672985786,0.5857988165680473,0.3204419889502762,0.4794007490636704,0.4400345125107852,1.0,1.0,0.6290322580645161,0.0,0.9262196739571944,0.6081777932812059,0.305198207039708,0.2857142857142857,1.0
1.0,0.838226073925135,0.641525423012638,0.5677791850545848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03873873873873874,0.008530805687203791,0.0,0.0,0.0,0.0060396893874029335,0.029652351738241312,0.0392156862745098,0.016129032258064516,0.0,0.4073335412025354,0.4468572290302567,0.39495589674888987,0.7142857142857142,0.029518803073190457
1.0,0.838878215905555,0.7754961128782373,0.704263505852665,0.11764705882352941,0.006535947712418301,0.0,0.03141361256544503,0.42574257425742573,0.08465608465608465,0.14285714285714285,0.2,0.7582417582417583,0.011655011655011656,0.0026666666666666666,0.3108108108108108,0.0018957345971563982,0.0,0.0,0.0,0.0,0.3292433537832311,0.00392156862745098,0.04435483870967742,0.0,0.6999278021743232,0.6913490743650522,0.46265179709934123,0.14285714285714285,0.27577840679336835
0.6666666666666667,0.029608520891781787,0.1329235153035067,0.35341598304656596,0.1764705882352941,0.22549019607843138,0.0,0.005235602094240838,0.26732673267326734,0.10582010582010581,0.20918367346938774,0.0,0.4395604395604396,0.13986013986013987,0.192,0.07117117117117117,0.6881516587677725,0.7317554240631164,0.1712707182320442,0.48314606741573035,0.8015530629853322,0.29754601226993865,0.11764705882352941,0.47177419354838707,0.0,0.9230449374392189,0.8950802030518483,0.6211356209985155,0.7142857142857142,0.49858471492114836
0.0,0.199645583689688,0.06952629121952253,0.0688960852026348,0.08823529411764705,0.00980392156862745,0.0,0.06806282722513089,0.039603960396039604,0.037037037037037035,0.32653061224489793,0.0,0.09890109890109891,0.0,0.21333333333333332,0.2801801801801802,0.03601895734597157,0.027613412228796846,0.0055248618784530384,0.09737827715355805,0.01639344262295082,0.2995910020449898,0.00784313725490196,0.11290322580645161,0.0,0.8588139669476007,0.9612725027981781,0.6602713885516782,0.42857142857142855,0.31378892033966843
0.3333333333333333,0.4925272599731274,0.17301933693543453,0.9852455752704745,0.11764705882352941,0.3366013071895425,0.0,0.030104712041884817,0.09900990099009901,0.1111111111111111,0.13265306122448978,0.1,0.01098901098901099,0.16083916083916083,0.09066666666666666,0.0972972972972973,0.3971563981042654,0.32347140039447736,0.287292817679558,0.11610486891385768,0.41501294219154444,0.17995910020449898,0.058823529411764705,0.29435483870967744,0.0,0.902766237944665,0.8953280530082597,0.6262269874772104,0.7142857142857142,0.32268499797816413
1.0,0.838226073925135,0.641525423012638,0.5677791850545848,0.0,0.0,0.0,0.0013089005235602095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0010224948875255625,0.0,0.0,0.0,0.22640629584277383,0.4792011517070026,0.24133089437871458,0.8571428571428572,0.003639304488475536
0.3333333333333333,0.42156717872934646,0.013832340242031753,0.9852455752704745,0.5,0.016339869281045753,0.0,0.20287958115183247,0.019801980198019802,0.42328042328042326,0.01020408163265306,0.1,0.1208791208791209,0.07226107226107226,0.013333333333333332,0.3324324324324324,0.12132701421800948,0.4161735700197239,0.2596685082872928,0.14606741573033707,0.21742881794650562,0.38241308793456036,0.2196078431372549,0.4274193548387097,0.8260869565217391,0.9051066611671017,0.8695372052908699,0.6084224024683924,0.14285714285714285,0.30651031136271734
1.0,0.838226073925135,0.641525423012638,0.5677791850545848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03873873873873874,0.008530805687203791,0.0,0.0,0.0,0.0060396893874029335,0.029652351738241312,0.0392156862745098,0.016129032258064516,0.0,0.4073335412025354,0.7581469306518761,0.5069062919386945,0.2857142857142857,0.029518803073190457
0.0,0.3402395422104352,0.1327032586900812,0.31513609642937834,0.0,0.0,0.0,0.005235602094240838,0.009900990099009901,0.010582010582010581,0.00510204081632653,0.1,0.0,0.002331002331002331,0.0,0.014414414414414415,0.005687203791469194,0.0,0.0,0.0,0.0051768766177739435,0.013292433537832313,0.00392156862745098,0.004032258064516129,0.0,0.4838531263112891,0.429808508219208,0.21519438249965306,1.0,0.028710068742418115
0.0,0.8462818023796173,0.8994148561309867,0.8882420346112776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036036036036036037,0.0018957345971563982,0.0019723865877712033,0.0055248618784530384,0.003745318352059925,0.0008628127696289905,0.005112474437627812,0.0,0.0,0.0,0.40738416839450653,0.429808508219208,0.21519438249965306,1.0,0.004448038819247877
0.0,0.3000140525292636,0.17301933693543453,0.42277756403001665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002331002331002331,0.0026666666666666666,0.0,0.002843601895734597,0.0,0.0055248618784530384,0.003745318352059925,0.0008628127696289905,0.0,0.0,0.0,0.0,0.19457211568971544,0.12404450120004445,0.0,0.7142857142857142,0.001213101496158512
0.0,0.7185472182737556,0.8628128598899333,0.7877797689211679,0.14705882352941177,0.026143790849673203,0.0,0.07329842931937174,0.21782178217821782,0.7354497354497354,0.08163265306122448,0.2,0.01098901098901099,0.24475524475524477,0.09333333333333332,0.4702702702702703,0.11184834123222749,0.3905325443786982,0.09944751381215469,0.10112359550561797,0.21225194132873168,0.5408997955010225,0.23137254901960785,0.532258064516129,0.0,0.9010722438250303,0.8857863895690257,0.47831319232124336,0.14285714285714285,0.357864941366761
1.0,1.0,0.9198249585126654,0.9999999999999998,0.0,0.0,0.0,0.006544502617801047,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010224948875255625,0.0,0.0,0.0,0.33417836114909005,0.26651592131466767,0.2803322201000279,1.0,0.008491710473109582
0.3333333333333333,0.4925272599731274,0.17301933693543453,0.9852455752704745,0.4411764705882353,0.09150326797385622,0.0,0.02879581151832461,0.009900990099009901,0.5132275132275133,0.030612244897959183,0.1,0.0,0.19114219114219114,0.056,0.327027027027027,0.1109004739336493,0.6094674556213018,0.43646408839779005,0.16479400749063672,0.25625539257981017,0.36094069529652356,0.21568627450980393,1.0,0.0,0.9113503319887963,0.8603948368551495,0.6029564974366874,0.14285714285714285,0.3315810756166599
0.3333333333333333,0.14070695822987567,0.041335399406376296,0.9852455752704745,0.14705882352941177,0.0392156862745098,0.0,0.10863874345549739,0.009900990099009901,0.05291005291005291,0.03571428571428571,0.0,0.14285714285714288,0.4592074592074592,0.152,0.05405405405405406,0.6966824644549763,0.4201183431952663,0.39226519337016574,0.5543071161048689,0.6298533218291631,0.147239263803681,0.1764705882352941,0.3346774193548387,0.043478260869565216,0.9484534584991657,0.9781130565053726,0.6648845564584873,0.5714285714285714,0.44682571775171853
1.0,0.7636901240577938,0.443043498418371,0.3598602572084588,0.029411764705882353,0.0032679738562091504,0.0,0.01963350785340314,0.0297029702970297,0.0,0.36224489795918363,0.0,0.05494505494505495,0.24475524475524477,0.30666666666666664,0.06306306306306306,0.12322274881516589,0.02366863905325444,0.08287292817679558,0.11235955056179775,0.07765314926660916,0.06748466257668713,0.03137254901960784,0.016129032258064516,0.0,0.7859045566374574,0.9815583562900134,0.735914134077204,0.42857142857142855,0.2147189648200566
0.0,0.23685856993761334,0.34225030795523687,0.08632129978781822,0.0,0.0,0.0,0.002617801047120419,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.012612612612612612,0.0009478672985781991,0.0,0.0,0.0,0.0008628127696289905,0.014314928425357875,0.0,0.0,0.0,0.533284145762358,0.6455542838432903,0.42607595344553073,0.8571428571428572,0.021027092600080875
0.3333333333333333,0.34926774006368255,0.8628128598899333,0.9852455752704745,0.2647058823529412,0.13725490196078433,0.0,0.04581151832460733,0.0,0.2804232804232804,0.02040816326530612,0.2,0.0,0.8298368298368298,0.11733333333333333,0.04054054054054054,0.9393364928909953,0.2958579881656805,0.7458563535911602,0.40074906367041196,0.6781708369283865,0.10122699386503069,0.2392156862745098,0.1411290322580645,0.0,0.9596037648426308,0.9804946387548692,0.6682421263888125,0.5714285714285714,0.5264860493327942
0.0,0.23685856993761334,0.34225030795523687,0.08632129978781822,0.058823529411764705,0.013071895424836602,0.0,0.02879581151832461,0.0297029702970297,0.18518518518518517,0.1377551020408163,0.7000000000000001,0.0,0.1351981351981352,0.08266666666666667,0.42072072072072075,0.08530805687203792,0.2603550295857988,0.12154696132596685,0.16479400749063672,0.13459879206212252,0.5521472392638037,0.07058823529411765,0.13306451612903225,0.15217391304347827,0.8720550924301509,0.8940434651085478,0.6597148079097477,0.14285714285714285,0.2972098665588354
0.0,0.2307928432935773,0.0,0.16311020244990204,0.08823529411764705,0.11111111111111112,0.0,0.032722513089005235,0.0,0.14814814814814814,0.015306122448979591,0.4,0.01098901098901099,0.1585081585081585,0.128,0.016216216216216217,0.44549763033175355,0.02366863905325444,0.08839779005524862,0.5430711610486891,0.27782571182053495,0.019427402862985686,0.01568627450980392,0.008064516129032258,0.0,0.8448954822980901,0.9369596163937017,0.628610761723156,0.5714285714285714,0.236959158916296
0.6666666666666667,0.0,0.39487122905664906,0.3640241177004184,0.029411764705882353,0.0,0.0,0.0013089005235602095,0.0,0.0,0.00510204081632653,0.0,0.0,0.002331002331002331,0.0,0.013513513513513514,0.018957345971563982,0.015779092702169626,0.08287292817679558,0.018726591760299626,0.0060396893874029335,0.01226993865030675,0.011764705882352941,0.03225806451612903,0.0,0.5685260644254346,0.6370714247976725,0.40558338982140374,0.42857142857142855,0.027901334411645773
0.0,0.3458000496585978,0.07730010837989094,0.0788279938955001,0.029411764705882353,0.0,0.0,0.0013089005235602095,0.0,0.047619047619047616,0.00510204081632653,0.0,0.01098901098901099,0.002331002331002331,0.0,0.012612612612612612,0.0009478672985781991,0.0039447731755424065,0.0,0.0,0.001725625539257981,0.015337423312883437,0.0,0.008064516129032258,0.0,0.5265218265394516,0.429808508219208,0.21519438249965306,1.0,0.022240194096239386
1.0,0.838226073925135,0.641525423012638,0.5677791850545848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03873873873873874,0.008530805687203791,0.0,0.0,0.0,0.0060396893874029335,0.029652351738241312,0.0392156862745098,0.016129032258064516,0.0,0.4073335412025354,0.884175331527608,0.5893725877161775,0.42857142857142855,0.029518803073190457
0.6666666666666667,0.4301315171463127,1.0000000000000002,0.8769646242161813,0.0,0.0,0.0,0.0013089005235602095,0.0,0.08465608465608465,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.024644549763033177,0.013806706114398423,0.06629834254143646,0.0,0.014667817083692839,0.005112474437627812,0.023529411764705882,0.008064516129032258,0.0,0.6430435885623975,0.7353828306543082,0.5359128547684895,0.42857142857142855,0.036797412050141524
0.6666666666666667,0.0199811553445004,0.12657914761727626,0.05633257847914863,0.29411764705882354,0.016339869281045753,0.0,0.018324607329842934,0.009900990099009901,0.0,0.0,0.2,0.07692307692307693,0.0,0.0,0.12072072072072072,0.018957345971563982,0.01183431952662722,0.03314917127071823,0.018726591760299626,0.012079378774805867,0.09713701431492844,0.09803921568627451,0.07661290322580645,0.0,0.6807130947953561,0.6414203586844445,0.4118380746985384,0.14285714285714285,0.07521229276182774
0.6666666666666667,0.03974757247016658,0.14034995147487972,0.3046295769723224,0.4117647058823529,0.17973856209150327,0.0,0.009162303664921467,0.13861386138613863,0.3439153439153439,0.02040816326530612,0.2,0.06593406593406594,0.004662004662004662,0.0,0.4711711711711712,0.22843601895734597,0.252465483234714,0.4033149171270718,0.29213483146067415,0.18723037100949094,0.4959100204498978,0.4196078431372549,0.28629032258064513,0.0,0.9198136771450702,0.8854547023681114,0.6062729523020083,0.7142857142857142,0.48241002830570157
1.0,0.8254404609960844,0.264670356923154,0.1875011827597468,0.0,0.0,0.0,0.0013089005235602095,0.1782178217821782,0.037037037037037035,0.6428571428571428,0.2,0.28571428571428575,0.009324009324009324,0.19466666666666665,0.08468468468468468,0.002843601895734597,0.0,0.0,0.0,0.0,0.08282208588957056,0.011764705882352941,0.04435483870967742,0.0,0.7571664071003525,0.9575199711089537,0.6934564474517553,0.42857142857142855,0.27780024262029923
0.0,0.3000140525292636,0.17301933693543453,0.42277756403001665,0.08823529411764705,0.0032679738562091504,0.0,0.06675392670157068,0.0297029702970297,0.015873015873015872,0.17346938775510204,0.1,0.0,0.23776223776223776,0.21333333333333332,0.1045045045045045,0.433175355450237,0.04142011834319527,0.1270718232044199,0.6479400749063671,0.2105263157894737,0.1339468302658487,0.00784313725490196,0.016129032258064516,0.0,0.8564298263055503,0.9544607264186185,0.6796796189402088,0.2857142857142857,0.27780024262029923
0.3333333333333333,0.34926774006368255,0.8994148561309867,0.9852455752704745,0.1764705882352941,0.032679738562091505,0.0,0.18193717277486912,0.0297029702970297,0.07407407407407407,0.05612244897959183,0.0,0.0,0.32400932400932403,0.024,0.14684684684684685,0.07582938388625593,0.3648915187376726,0.33701657458563533,0.06367041198501873,0.08800690250215704,0.20552147239263804,0.14509803921568626,0.4314516129032258,0.021739130434782608,0.879879492445834,0.898152640212746,0.6597797661685489,0.14285714285714285,0.18479579458148
0.6666666666666667,0.0199811553445004,0.12657914761727626,0.05633257847914863,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.00749063670411985,0.0,0.0030674846625766876,0.00784313725490196,0.0,0.0,0.5504814795163215,0.6234614489501581,0.39754552140892974,0.8571428571428572,0.027901334411645773
