Zone,TMPMAX,WINDLY,SUNHRS,Irrg_Yes,Seed_Improved,Dreason_Locust,Dreason_Insects,Dreason_Wild_animals,Dreason_Hail,Dreason_Weeds,Dreason_ShortageSeed,Dreason_UseBadCrop,Dmtype_Both,Dmchem_Herbicide,Ferttype_Natural,Ferttype_Chemical,Ferttype_Both,D22a_Urea,D22a_DAP,D22a_Urea_DAP,D23_Manure,D23_Compost,D23_Manure_Compost,D23_All,Fweight,Area,Production,Crop,Irrg_No
0.6666666666666667,0.361369781246756,0.9175463384094971,0.5356465139775706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.012612612612612612,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.020161290322580645,0.0,0.44206470653702845,0.5262968535141734,0.33553907711776765,0.8571428571428572,0.012535382126971289
0.6666666666666667,0.0199811553445004,0.12657914761727626,0.05633257847914863,0.08823529411764705,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.011374407582938388,0.00591715976331361,0.027624309392265192,0.02247191011235955,0.004314063848144953,0.017382413087934562,0.03137254901960784,0.0,0.0,0.6013900290214484,0.6899693821480072,0.4750553628083013,0.42857142857142855,0.04164981803477557
0.0,0.3458000496585978,0.07730010837989094,0.0788279938955001,0.029411764705882353,0.12418300653594772,0.0,0.044502617801047126,0.019801980198019802,0.10052910052910052,0.02551020408163265,0.0,0.02197802197802198,0.011655011655011656,0.17866666666666667,0.03063063063063063,0.5127962085308057,0.01972386587771203,0.04419889502762431,0.599250936329588,0.3295944779982744,0.032719836400818,0.011764705882352941,0.024193548387096774,0.0,0.8607635780957901,0.924464687967028,0.808589370701327,0.5714285714285714,0.31500202183582693
0.3333333333333333,0.14070695822987567,0.041335399406376296,0.9852455752704745,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.005333333333333333,0.016216216216216217,0.0037914691943127963,0.0019723865877712033,0.0,0.0,0.004314063848144953,0.00408997955010225,0.00392156862745098,0.056451612903225805,0.0,0.5086634614446812,0.5432711883846075,0.2625533559453026,1.0,0.012535382126971289
0.0,0.8462818023796173,0.8994148561309867,0.8882420346112776,0.17531718569780855,0.12879661668589004,0.0,0.05410122164048866,0.08192583964278784,0.1331050938894076,0.048919567827130854,0.0,0.057530704589528116,0.058412176059234884,0.05850980392156863,0.13298003886239182,0.20615184462410552,0.23297366283791632,0.10898060881811288,0.13549239920687378,0.2293220998494307,0.1739644733148883,0.16301422529796233,0.20493358633776093,0.0,0.8299793527385992,0.12404450120004445,0.0,0.7142857142857142,0.23901270981502196
1.0,0.838226073925135,0.641525423012638,0.5677791850545848,0.0,0.0,0.0,0.0013089005235602095,0.019801980198019802,0.0,0.0,0.0,0.0,0.018648018648018648,0.021333333333333333,0.012612612612612612,0.034123222748815164,0.01775147928994083,0.0,0.0,0.03882657463330458,0.019427402862985686,0.0,0.016129032258064516,0.0,0.42150744998416756,0.5934379824787515,0.41588078331608835,0.7142857142857142,0.027092600080873434
0.6666666666666667,0.361369781246756,0.9175463384094971,0.5356465139775706,0.11764705882352941,0.0,0.0,0.0013089005235602095,0.019801980198019802,0.005291005291005291,0.015306122448979591,0.0,0.01098901098901099,0.0,0.0,0.011711711711711712,0.08625592417061612,0.08875739644970415,0.14917127071823205,0.0299625468164794,0.08714408973252805,0.02044989775051125,0.09411764705882353,0.056451612903225805,0.0,0.6684376386379371,0.7125477257512787,0.4684940540878755,0.2857142857142857,0.07399919126566923
0.6666666666666667,0.012014722357924335,0.14398988020642978,0.06645795449987091,0.20588235294117646,0.0032679738562091504,0.0,0.02486910994764398,0.45544554455445546,0.9417989417989417,0.0510204081632653,0.2,0.9230769230769231,0.004662004662004662,0.013333333333333332,0.718018018018018,0.3090047393364929,0.31163708086785014,0.14917127071823205,0.3595505617977528,0.30371009490940465,0.8394683026584868,0.3058823529411765,0.15725806451612903,0.0,0.9422633892143124,0.8929100215140653,0.5998675196007478,0.0,0.7957945814799838
0.3333333333333333,0.19209176230013547,0.06314638201398642,0.9852455752704745,0.08823529411764705,0.0,0.0,0.017015706806282723,0.019801980198019802,0.06349206349206349,0.05612244897959183,0.0,0.02197802197802198,0.0,0.288,0.24144144144144145,0.18009478672985782,0.37869822485207105,0.08839779005524862,0.07116104868913858,0.2993960310612597,0.23108384458077713,0.09803921568627451,0.8306451612903225,0.0,0.9149665006448053,0.8525201238879492,0.5677148399719056,0.0,0.3263243024666397
0.3333333333333333,0.34926774006368255,0.1327032586900812,0.9852455752704745,0.4117647058823529,0.0196078431372549,1.0,0.29188481675392675,0.07920792079207921,0.41798941798941797,0.04591836734693877,0.0,0.16483516483516486,0.19813519813519814,0.03733333333333333,0.5837837837837838,0.233175355450237,0.38658777120315585,0.09944751381215469,0.0449438202247191,0.35202761000862814,0.5828220858895706,0.3176470588235294,0.7137096774193549,0.0,0.9095550499508422,0.8480161249278106,0.5549252052111127,0.7142857142857142,0.5855236554791751
1.0,0.7636901240577938,0.443043498418371,0.3598602572084588,0.0,0.0,0.0,0.0013089005235602095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0009478672985781991,0.0019723865877712033,0.0,0.003745318352059925,0.0008628127696289905,0.002044989775051125,0.0,0.0,0.0,0.2878456890851109,0.4792011517070026,0.24133089437871458,0.8571428571428572,0.003234937323089365
1.0,0.838226073925135,0.641525423012638,0.5677791850545848,0.058823529411764705,0.026143790849673203,0.2702702702702703,0.018324607329842934,0.24752475247524752,0.2222222222222222,0.1683673469387755,0.0,0.18681318681318682,0.0,0.013333333333333332,0.35315315315315315,0.0018957345971563982,0.0,0.0,0.00749063670411985,0.0008628127696289905,0.32719836400818,0.0392156862745098,0.25,0.0,0.6678141288703472,0.6636348948044272,0.4315364364729649,0.14285714285714285,0.23776789324706832
0.0,0.23685856993761334,0.34225030795523687,0.08632129978781822,0.0,0.0,0.0,0.002617801047120419,0.0,0.010582010582010581,0.0,0.0,0.0,0.0,0.0,0.007207207207207207,0.008530805687203791,0.0,0.016574585635359115,0.018726591760299626,0.0008628127696289905,0.0081799591002045,0.0,0.0,0.0,0.4796134270633827,0.429808508219208,0.21519438249965306,1.0,0.014152850788515971
0.6666666666666667,0.37925738352506233,0.5571013194463246,0.5221000797176281,0.08823529411764705,0.0,0.0,0.0013089005235602095,0.0,0.021164021164021163,0.00510204081632653,0.0,0.0,0.002331002331002331,0.0026666666666666666,0.012612612612612612,0.06350710900473934,0.04339250493096647,0.20994475138121546,0.0299625468164794,0.03710094909404659,0.026584867075664625,0.00392156862745098,0.03629032258064516,0.0,0.6618772194173643,0.7132349827175856,0.4799940644918831,0.42857142857142855,0.068742418115649
0.6666666666666667,0.0,0.39487122905664906,0.3640241177004184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0009478672985781991,0.0,0.0,0.003745318352059925,0.0,0.005112474437627812,0.00392156862745098,0.0,0.0,0.4914839057973843,0.5808566134194783,0.3750170059517738,0.8571428571428572,0.014557217953902142
0.0,0.22165658095098095,0.041335399406376296,0.0,0.1764705882352941,0.04575163398692811,0.0,0.08769633507853404,0.0,0.021164021164021163,0.030612244897959183,0.1,0.4395604395604396,0.10722610722610723,0.016,0.3981981981981982,0.07962085308056872,0.21696252465483234,0.03867403314917127,0.1348314606741573,0.13287316652286454,0.4570552147239264,0.09803921568627451,0.3709677419354839,0.06521739130434782,0.8524552906320402,0.8769196942718902,0.6372095373349129,0.14285714285714285,0.2802264456126162
0.6666666666666667,0.012014722357924335,0.14398988020642978,0.06645795449987091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13545350788198263,0.0,0.2572544428575384,1.0,0.001213101496158512
0.0,0.26142005679379565,0.09654746376519827,0.07766742607446786,0.029411764705882353,0.0032679738562091504,0.0,0.08115183246073299,0.009900990099009901,0.021164021164021163,0.6785714285714285,0.4,0.38461538461538464,0.17249417249417248,0.058666666666666666,0.3153153153153153,0.06824644549763033,0.01775147928994083,0.022099447513812154,0.15730337078651685,0.028472821397756688,0.3466257668711657,0.0196078431372549,0.03225806451612903,0.0,0.8818605891101845,0.979942871717493,0.6776476725166298,0.42857142857142855,0.5163768701981399
0.0,0.199645583689688,0.06952629121952253,0.0688960852026348,0.029411764705882353,0.0,0.0,0.005235602094240838,0.009900990099009901,0.0,0.01020408163265306,0.0,0.0,0.0,0.0026666666666666666,0.014414414414414415,0.007582938388625593,0.0019723865877712033,0.0,0.02247191011235955,0.0008628127696289905,0.01226993865030675,0.00392156862745098,0.016129032258064516,0.0,0.5450887962306097,0.5079576072115175,0.2719353736337988,0.0,0.02668823291548726
0.0,0.2307928432935773,0.0,0.16311020244990204,0.08823529411764705,0.0,0.0,0.1099476439790576,0.0,0.07407407407407407,0.13265306122448978,0.2,0.05494505494505495,0.19114219114219114,0.25866666666666666,0.16666666666666666,0.17440758293838862,0.10650887573964497,0.11602209944751381,0.37453183520599254,0.09749784296807593,0.1983640081799591,0.027450980392156862,0.06451612903225806,0.0,0.8593017453168852,0.965216044698614,0.6936054178760209,0.42857142857142855,0.25677315002021833
0.0,0.2307928432935773,0.0,0.16311020244990204,0.0,0.0,0.0,0.013089005235602094,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.02252252252252252,0.007582938388625593,0.015779092702169626,0.0055248618784530384,0.033707865168539325,0.001725625539257981,0.0245398773006135,0.00392156862745098,0.012096774193548387,0.0,0.6279749687242664,0.7248138016394514,0.4695572431496656,0.8571428571428572,0.04286291953093408
0.3333333333333333,0.4925272599731274,0.17301933693543453,0.9852455752704745,0.1764705882352941,0.00980392156862745,0.0,0.022251308900523563,0.07920792079207921,0.13227513227513227,0.12755102040816327,0.0,0.0,0.2937062937062937,0.19733333333333333,0.14594594594594595,0.26540284360189575,0.2879684418145957,0.30939226519337015,0.13857677902621723,0.27782571182053495,0.17791411042944788,0.13333333333333333,0.3790322580645161,0.0,0.887138099709575,0.861260735678544,0.584808315611335,0.0,0.28103517994338856
0.0,0.22165658095098095,0.041335399406376296,0.0,0.0,0.0,0.0,0.0013089005235602095,0.009900990099009901,0.0,0.0,0.0,0.0,0.002331002331002331,0.0,0.008108108108108109,0.0018957345971563982,0.0019723865877712033,0.0,0.00749063670411985,0.0008628127696289905,0.009202453987730062,0.0,0.004032258064516129,0.0,0.5248423504078246,0.6319477548007431,0.4041585688490478,0.8571428571428572,0.021431459765467044
0.6666666666666667,0.016002251626325403,0.5573728343825777,0.3173164242031794,0.7352941176470588,0.08823529411764706,0.05405405405405406,1.0,0.1188118811881188,0.15343915343915343,0.030612244897959183,0.0,0.14285714285714288,0.02564102564102564,0.005333333333333333,1.0,0.38009478672985786,0.5857988165680473,0.3204419889502762,0.4794007490636704,0.4400345125107852,1.0,1.0,0.6290322580645161,0.0,0.9262196739571944,0.6682297641400795,0.39143026504440126,0.14285714285714285,1.0
