,Zone,Year,PRECIP,TMPMAX,TMPMIN,RELHUM,WINDLY,SUNHRS,Irrg_Yes,Irrg_No,Seed_Improved,Seed_Not_Improved,Damage_Yes,Damage_No,Dreason_Crop_disease,Dreason_Frost,Dreason_Floods,Dreason_Locust,Dreason_Insects,Dreason_Toolittle_rain,Dreason_Toomuch_rain,Dreason_Wild_animals,Dreason_Birds,Dreason_Hail,Dreason_Weeds,Dreason_ShortageSeed,Dreason_DepletionSoil,Dreason_Security,Dreason_UseBadCrop,Dmeasure_Yes,Dmeasure_No,Dmtype_Chemical,Dmtype_NonChemical,Dmtype_Both,Dmchem_Insecticide,Dmchem_Herbicide,Dmchem_Fungicide,Dmchem_Insectcide_Her,Dmchem_Insectcide_Fun,Dmchem_Herbicide_Fung,Dmchem_All,Fert_Yes,Fert_No,Ferttype_Natural,Ferttype_Chemical,Ferttype_Both,D22a_Urea,D22a_DAP,D22a_Urea_DAP,D22a_NPS,D22a_Urea_NPS,D22a_Mixed,D23_Manure,D23_Compost,D23_Organic,D23_Manure_Compost,D23_Manure_Organic,D23_Compost_Organic,D23_All,Fweight,Area,Production,Yield
33,2,2005,29.63582494,33.13238293,30.66187186,45.49515497,1.052564103,34.86208168,3.0,911.0,67.0,847.0,415.0,0.0,36.0,0.0,23.0,0.0,60.0,72.0,100.0,28.0,2.0,45.0,10.0,8.0,26.0,0.0,5.0,888.0,18.0,4.0,798.0,86.0,12.0,60.0,3.0,10.0,0.0,3.0,0.0,748.0,166.0,87.0,439.0,220.0,28.0,30.0,602.0,0.0,0.0,0.0,162.0,28.0,0.0,109.0,0.0,0.0,0.0,360542.87,33454.4,585217.85,17.49
34,3,2005,46.27087282,25.04826606,6.332163433,54.70563363,1.700068013,13.11342857,6.0,1234.0,69.0,1171.0,463.0,0.0,47.0,0.0,9.0,0.0,4.0,217.0,36.0,27.0,3.0,20.0,41.0,0.0,19.0,0.0,40.0,1213.0,14.0,34.0,1119.0,60.0,22.0,72.0,0.0,1.0,0.0,0.0,0.0,1177.0,63.0,79.0,726.0,371.0,31.0,129.0,929.0,0.0,0.0,0.0,291.0,30.0,0.0,117.0,1.0,0.0,0.0,339740.68,28647.7,503977.57,17.59
35,4,2005,68.40035125,37.33466432,23.2408268,47.74326823,5.202990657,13.24485757,0.0,18.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,5.0,7.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3893.16,1132.53,26633.14666666667,23.51650434572741
36,1,2006,101.4022623,29.01529654,18.63090629,53.60738582,1.9646007509999999,14.59931436,0.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.63,14.45,156.87,10.8560553633218
37,2,2006,71.93954663,32.21692458,26.75039097,45.49515497,1.9646007509999999,34.86208168,4.0,799.0,103.0,700.0,191.0,605.0,9.0,10.0,0.0,0.0,23.0,53.0,5.0,10.0,0.0,21.0,26.0,1.0,28.0,0.0,1.0,757.0,41.0,6.0,682.0,69.0,12.0,34.0,2.0,22.0,0.0,5.0,1.0,688.0,115.0,108.0,419.0,164.0,52.0,31.0,481.0,0.0,0.0,0.0,176.0,15.0,0.0,73.0,0.0,0.0,0.0,289955.22,28717.7,538463.87,18.75
38,3,2006,50.25608211,24.64826606,6.501394202,56.97691477,4.3731432439999995,13.33047793,23.0,1285.0,119.0,1190.0,784.0,507.0,16.0,67.0,4.0,0.0,14.0,546.0,6.0,17.0,0.0,87.0,12.0,0.0,2.0,0.0,0.0,1156.0,137.0,12.0,1071.0,73.0,1.0,72.0,0.0,5.0,0.0,3.0,0.0,1222.0,90.0,92.0,688.0,442.0,42.0,180.0,872.0,0.0,0.0,0.0,255.0,55.0,0.0,219.0,0.0,0.0,0.0,392718.86,32573.4,473753.86,14.54
39,4,2006,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,0.0,44.0,0.0,44.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,16.0,10.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,1.0,7782.030000000002,1461.64,26633.14666666667,18.22141338952592
40,1,2007,91.27184559,28.03589744,17.13901449,57.66094193,3.617143842,8.67378227,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,282.23,14.45,156.87,10.8560553633218
41,2,2007,53.41741515,34.26575209,27.07739118,45.49515497,3.617143842,34.86208168,2.0,968.0,45.0,925.0,381.0,586.0,19.0,2.0,4.0,0.0,39.0,6.0,131.0,9.0,0.0,143.0,9.0,0.0,16.0,0.0,0.0,964.0,4.0,26.0,845.0,93.0,14.0,87.0,9.0,6.0,0.0,4.0,0.0,774.0,196.0,117.0,506.0,151.0,45.0,21.0,591.0,0.0,0.0,0.0,157.0,20.0,0.0,89.0,1.0,0.0,1.0,318774.18,26970.19,505231.03,18.73
42,3,2007,39.08455944,30.29272191,16.53046544,53.52760646,7.8508858560000006,17.02490391,4.0,1235.0,66.0,1173.0,350.0,888.0,27.0,4.0,7.0,0.0,4.0,92.0,26.0,4.0,0.0,92.0,60.0,1.0,8.0,0.0,2.0,1233.0,5.0,35.0,1128.0,70.0,2.0,106.0,2.0,3.0,0.0,0.0,0.0,1171.0,68.0,139.0,663.0,369.0,62.0,160.0,810.0,0.0,0.0,0.0,198.0,126.0,1.0,183.0,0.0,0.0,0.0,317679.31,31543.5,519325.53,16.46
