Production,Unnamed: 0,Zone,PRECIP,TMPMAX,TMPMIN,RELHUM,WINDLY,SUNHRS,Irrg_Yes,Irrg_No,Seed_Improved,Seed_Not_Improved,Damage_Yes,Damage_No,Dreason_Crop_disease,Dreason_Frost,Dreason_Floods,Dreason_Locust,Dreason_Insects,Dreason_Toolittle_rain,Dreason_Toomuch_rain,Dreason_Wild_animals,Dreason_Birds,Dreason_Hail,Dreason_Weeds,Dreason_ShortageSeed,Dreason_DepletionSoil,Dreason_Security,Dreason_UseBadCrop,Dmeasure_Yes,Dmeasure_No,Dmtype_Chemical,Dmtype_NonChemical,Dmtype_Both,Dmchem_Insecticide,Dmchem_Herbicide,Dmchem_Fungicide,Dmchem_Insectcide_Her,Dmchem_Insectcide_Fun,Dmchem_Herbicide_Fung,Dmchem_All,Fert_Yes,Fert_No,Ferttype_Natural,Ferttype_Chemical,Ferttype_Both,D22a_Urea,D22a_DAP,D22a_Urea_DAP,D22a_NPS,D22a_Urea_NPS,D22a_Mixed,D23_Manure,D23_Compost,D23_Organic,D23_Manure_Compost,D23_Manure_Organic,D23_Compost_Organic,D23_All,Fweight,Area,Yield
8.383559164953613,0.39215686274509803,0.0,0.8679115192441089,0.26639417816990285,0.5016593077852383,0.44160931088526745,0.06314638201398637,0.04429524126971951,0.0,0.016579053780832995,0.0,0.01659247268312424,0.016909347111319868,0.004694835680751174,0.0,0.011627906976744186,0.0,0.0,0.0,0.02621127879269261,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.01098901098901099,0.01663961038961039,0.0,0.0,0.016762060506950123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007739082365948037,0.023588879528222407,0.010810810810810811,0.0018957345971563982,0.0,0.0,0.003745318352059925,0.0008628127696289905,0.0,0.0,0.0,0.01226993865030675,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.5055798441667936,0.4762861042710457,0.23278553377904057
8.192760454948788,0.29411764705882354,1.0,0.34145796192325184,1.0,0.9999999999999998,0.17007988494408366,0.9198249585126654,0.9999999999999998,0.0,0.005256773150020218,0.0,0.005261027923917442,0.0009394081728511038,0.009389671361502348,0.0,0.0,0.0,0.0,0.0013089005235602095,0.0,0.001519756838905775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005275974025974026,0.0,0.0,0.005314799672935406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002211166390270868,0.008424599831508003,0.0036036036036036037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030674846625766876,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.27067436474216067,0.4792011517070026,0.20162682743934188
10.51448280257513,0.7450980392156863,0.6666666666666667,0.41691673726890865,0.0,0.015068668036773314,0.6663923612269578,0.3948712290566491,0.3640241177004184,0.029411764705882353,0.06591184795794582,0.0032679738562091504,0.06596519627681101,0.05260685767966181,0.041471048513302036,0.0,0.06976744186046512,0.0,0.0,0.006544502617801047,0.0778395552025417,0.001519756838905775,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0625,0.01730769230769231,0.0,0.06132461161079313,0.009324009324009324,0.0,0.0026666666666666666,0.0,0.005235602094240838,0.0,0.0,0.0,0.07573244886677723,0.023588879528222407,0.01891891891891892,0.06919431279620854,0.08481262327416174,0.3314917127071823,0.02247191011235955,0.04227782571182054,0.0,0.0,0.0,0.017382413087934562,0.06274509803921569,0.1111111111111111,0.12096774193548387,0.0,0.0,0.0,0.6721282620624982,0.6963946706761308,0.22764921821157422
13.003955288943136,0.27450980392156865,0.6666666666666667,0.7553230742000423,0.0199811553445004,0.23369118571164482,1.0,0.12657914761727626,0.05633257847914863,0.4411764705882353,0.7569753336029114,0.00980392156862745,0.7620396600566572,0.4974166275246595,0.647887323943662,0.1282051282051282,0.046511627906976744,0.7241379310344828,0.0,0.04581151832460733,0.03415409054805401,1.0,0.27722772277227725,0.0,0.1746031746031746,0.3469387755102041,0.1,0.7739130434782608,0.0,0.3626373626373627,0.7544642857142858,0.05,0.06153846153846154,0.7547015535568276,0.002331002331002331,0.03619909502262444,0.013333333333333332,0.08108108108108109,0.0,0.0,0.0,0.0,0.7739082365948037,0.40353833192923333,0.7531531531531531,0.3971563981042654,0.33136094674556216,0.6629834254143646,0.5617977528089888,0.2821397756686799,0.0,0.0,0.0,0.647239263803681,0.7725490196078432,0.0,0.6491935483870968,0.09090909090909091,0.6666666666666666,0.0,0.9687518651682798,0.9155998491410873,0.27462990876730875
10.189911834300744,0.45098039215686275,1.0,0.3204493907854342,0.9128133915193448,0.8029061303373741,0.17007988494408366,0.543183078600783,0.6328094296748081,0.0,0.004043671653861706,0.0,0.004046944556859571,0.0,0.008607198748043818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004058441558441559,0.0,0.0,0.004088307440719543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002763957987838585,0.005054759898904802,0.0036036036036036037,0.0009478672985781991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005112474437627812,0.0,0.0,0.0,0.0,0.0,0.0,0.28318385067090457,0.5669876468290704,0.3624221173909338
11.65407948143874,0.9803921568627451,0.6666666666666667,0.3795757933818589,0.4301315171463127,0.6954101037924114,0.3764932608177993,1.0000000000000002,0.8769646242161813,0.11764705882352941,0.06833805095026284,0.0,0.07001214083367058,0.04462188821042743,0.06181533646322379,0.07179487179487179,0.011627906976744186,0.05172413793103448,0.0,0.005235602094240838,0.045274027005559964,0.00911854103343465,0.0297029702970297,0.0,0.010582010582010581,0.0,0.0,0.0,0.0,0.0,0.06939935064935066,0.0038461538461538464,0.0,0.06991005723630417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08457711442786069,0.017691659646166806,0.05855855855855856,0.03886255924170616,0.09270216962524655,0.08287292817679558,0.033707865168539325,0.03364969801553063,0.09999999999999999,0.06976744186046512,0.0,0.06032719836400818,0.12549019607843137,0.0,0.07661290322580645,0.0,0.0,0.0,0.7357269838665326,0.7086625815952762,0.37223686971295844
5.055417436868149,0.1568627450980392,0.0,0.8459773637810128,0.26142005679379565,0.4572909271964898,0.44160931088526745,0.09654746376519827,0.07766742607446786,0.0,0.0020218358269308533,0.0,0.002023472278429786,0.0018788163457022077,0.001564945226917058,0.010256410256410256,0.0,0.0,0.0,0.0013089005235602095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.002029220779220779,0.0,0.0,0.002044153720359771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005054759898904802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20172448644764363,0.12404450120004445,0.2526963926326615
12.025143039523076,0.1764705882352941,0.3333333333333333,0.7358646162529867,0.43196772906820424,0.7757985760719828,0.03468867497937467,0.09654746376519827,0.9852455752704745,0.20588235294117646,0.27011726647796197,0.0,0.273168757588021,0.13198684828558008,0.30907668231611896,0.5794871794871795,0.046511627906976744,0.0,0.0,0.05235602094240838,0.038125496425734706,0.0182370820668693,0.0,0.0,0.09523809523809523,0.04591836734693877,0.2,0.20869565217391306,0.0,0.1208791208791209,0.2739448051948052,0.0,0.0,0.2698282910874898,0.03496503496503497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22719734660033167,0.22325189553496208,0.2072072072072072,0.13744075829383887,0.07100591715976332,0.08287292817679558,0.0749063670411985,0.12338222605694565,0.0,0.0,0.0,0.2065439672801636,0.050980392156862744,0.0,0.1814516129032258,0.0,0.0,0.0,0.8368867178854456,0.8419905690244344,0.23860285066458184
11.742491474232036,0.45098039215686275,1.0,0.3204493907854342,0.9128133915193448,0.8029061303373741,0.17007988494408366,0.543183078600783,0.6328094296748081,0.029411764705882353,0.1403154063890012,0.0,0.1408336705787131,0.10004697040864256,0.1056338028169014,0.005128205128205128,0.09302325581395349,0.034482758620689655,0.0,0.003926701570680629,0.1159650516282764,0.0,0.13861386138613863,0.0,0.0,0.1020408163265306,0.0,0.06086956521739131,0.0,0.13186813186813187,0.13961038961038963,0.007692307692307693,0.035897435897435895,0.1377759607522486,0.0,0.00904977375565611,0.016,0.0,0.0,0.0,0.0,0.0,0.13156440022111662,0.09351305812973883,0.21081081081081082,0.002843601895734597,0.0039447731755424065,0.016574585635359115,0.0,0.001725625539257981,0.0,0.0,0.0,0.22392638036809817,0.03137254901960784,0.0,0.03225806451612903,0.09090909090909091,0.0,0.0,0.7029604238320144,0.7099798610069301,0.38294584604844584
12.889176636675728,0.23529411764705882,0.0,0.7800852142376362,0.199645583689688,0.4684045556707386,0.44160931088526745,0.06952629121952253,0.0688960852026348,0.029411764705882353,0.28103517994338856,0.00980392156862745,0.27964386887899634,0.18929074682949742,0.22848200312989045,0.3128205128205128,0.06976744186046512,0.034482758620689655,0.0,0.18062827225130892,0.011119936457505957,0.10790273556231003,0.039603960396039604,0.1,0.0582010582010582,0.20918367346938774,0.2,0.26956521739130435,0.0,0.17582417582417584,0.275974025974026,0.007692307692307693,0.2153846153846154,0.26042518397383485,0.002331002331002331,0.05882352941176471,0.07466666666666666,0.0,0.0,0.0,0.0,0.0,0.326147042564953,0.09014321819713562,0.4036036036036036,0.07488151658767772,0.1222879684418146,0.022099447513812154,0.07865168539325842,0.08973252804141502,0.0,0.0,0.0,0.4120654396728017,0.0196078431372549,0.1111111111111111,0.3588709677419355,0.0,0.0,0.0,0.845788643329275,0.8845451903429331,0.30168230519968675
10.719294745831961,0.058823529411764705,1.0,0.5595173231014678,0.838226073925135,0.8248184759377593,0.17007988494408366,0.641525423012638,0.5677791850545848,0.0,0.029518803073190457,0.0,0.02954269526507487,0.0004697040864255519,0.05712050078247261,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029220779220779224,0.0019230769230769232,0.0,0.029435813573180702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02874516307352128,0.018534119629317607,0.03873873873873874,0.008530805687203791,0.0,0.0,0.0,0.0060396893874029335,0.0,0.0,0.0,0.029652351738241312,0.0392156862745098,0.0,0.016129032258064516,0.0,0.0,0.0,0.4073335412025354,0.6701636206894763,0.2932905089044745
11.63655917423068,0.8235294117647058,0.6666666666666667,0.21845978568643076,0.37925738352506233,0.5482277048959365,0.4910947105935026,0.5571013194463246,0.5221000797176281,0.0,0.08936514355034371,0.0032679738562091504,0.08903278025091056,0.033818694222639736,0.11737089201877934,0.03076923076923077,0.011627906976744186,0.1724137931034483,0.0,0.005235602094240838,0.017474185861795076,0.019756838905775075,0.0,0.0,0.015873015873015872,0.00510204081632653,0.2,0.06086956521739131,0.0,0.0,0.08766233766233766,0.009615384615384616,0.020512820512820513,0.07849550286181521,0.046620046620046623,0.027149321266968326,0.048,0.0,0.0,0.0,0.0,0.0,0.10060807075732449,0.03369839932603201,0.010810810810810811,0.13649289099526066,0.05128205128205129,0.20994475138121546,0.08239700374531836,0.09490940465918896,0.0,0.0,0.0,0.02147239263803681,0.023529411764705882,0.0,0.04435483870967742,0.0,0.0,0.0,0.6966511671672546,0.7608604126968646,0.29678368590091275
9.844173758709168,0.7058823529411764,0.0,0.9710429750488556,0.3000140525292636,0.6165684127756907,0.4952753461148518,0.17301933693543456,0.42277756403001665,0.0,0.02466639708855641,0.0,0.024686361796843383,0.009394081728511038,0.03286384976525822,0.06666666666666667,0.0,0.0,0.0,0.002617801047120419,0.003971405877680699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.009615384615384616,0.0,0.022894521668029435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010503040353786621,0.03622577927548441,0.00990990990990991,0.006635071090047393,0.0019723865877712033,0.0055248618784530384,0.0149812734082397,0.0025884383088869718,0.0,0.0,0.0,0.01226993865030675,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,0.5476235662257987,0.5859617997335751,0.2868598928980629
11.725753998941235,0.7450980392156863,0.6666666666666667,0.41691673726890865,0.0,0.015068668036773314,0.6663923612269578,0.3948712290566491,0.3640241177004184,0.3529411764705882,0.09219571370804691,0.0032679738562091504,0.09672197490894374,0.05918271488961954,0.08998435054773084,0.03076923076923077,0.23255813953488372,0.10344827586206896,0.0,0.009162303664921467,0.06830818109610802,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.08806818181818182,0.04423076923076923,0.005128205128205128,0.07645134914145543,0.0675990675990676,0.06787330316742082,0.029333333333333333,0.0,0.04712041884816754,0.0,0.0,0.0,0.10668877833056938,0.040438079191238416,0.006306306306306306,0.14786729857819905,0.05719921104536489,0.281767955801105,0.06367041198501873,0.08886971527178603,0.0,0.0,0.0,0.016359918200409,0.0196078431372549,0.0,0.06451612903225806,0.0,0.0,0.0,0.7243835347839565,0.7626238890846166,0.306953843577896
11.329208014369677,0.9803921568627451,0.6666666666666667,0.3795757933818589,0.4301315171463127,0.6954101037924114,0.3764932608177993,1.0000000000000002,0.8769646242161813,0.029411764705882353,0.04084108370400323,0.0,0.04127883447996762,0.011272898074213247,0.06181533646322379,0.041025641025641026,0.0,0.017241379310344827,0.0,0.0,0.007942811755361398,0.00303951367781155,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.03936688311688312,0.009615384615384616,0.005128205128205128,0.03802125919869174,0.006993006993006993,0.0,0.008,0.013513513513513514,0.0,0.0,0.0,0.0,0.05472636815920398,0.003369839932603201,0.0045045045045045045,0.07298578199052133,0.03353057199211046,0.14917127071823205,0.0149812734082397,0.04141501294219155,0.014285714285714285,0.05426356589147287,0.0,0.00408997955010225,0.027450980392156862,0.0,0.04435483870967742,0.0,0.0,0.0,0.6452850007285553,0.7098329800159792,0.3244740743220186
13.782292196998595,0.7254901960784313,0.3333333333333333,0.7000681757657072,0.4925272599731274,0.8232342395948442,0.03468867497937467,0.17301933693543456,0.9852455752704745,0.3235294117647059,0.5669227658714112,0.3137254901960784,0.5329825981384055,0.18788163457022078,0.7934272300469484,0.046153846153846156,0.6976744186046512,0.5344827586206896,0.21621621621621623,0.02879581151832461,0.073868149324861,0.04559270516717325,0.039603960396039604,0.0,0.4021164021164021,0.09183673469387754,0.6000000000000001,0.24347826086956523,0.0,0.0,0.5361201298701299,0.17692307692307693,0.1282051282051282,0.3544562551103843,1.0,0.4298642533936652,0.2906666666666667,0.7567567567567568,1.0,0.2962962962962963,0.8363636363636363,0.0,0.7274737423991156,0.08256107834877843,0.06396396396396396,0.9867298578199053,0.40236686390532544,0.8176795580110496,0.4794007490636704,0.7540983606557378,0.0,0.0,0.0,0.17280163599182005,0.07450980392156863,0.0,0.28629032258064513,1.0,0.0,0.0,0.980065383250244,0.9887178762100415,0.28289916356378586
7.0832620007807385,0.47058823529411764,0.0,0.8344571101257356,0.22165658095098095,0.4729721793635515,0.25550726409510816,0.041335399406376296,0.0,0.0,0.004852405984634047,0.0,0.004856333468231485,0.0004697040864255519,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.00487012987012987,0.0,0.06666666666666667,0.004905968928863451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002763957987838585,0.006739679865206402,0.0036036036036036037,0.0009478672985781991,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.002044989775051125,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.3397850111567817,0.3022398875724061,0.29151114714316284
