Production,Unnamed: 0,Zone,PRECIP,TMPMAX,TMPMIN,RELHUM,WINDLY,SUNHRS,Irrg_Yes,Irrg_No,Seed_Improved,Seed_Not_Improved,Damage_Yes,Damage_No,Dreason_Crop_disease,Dreason_Frost,Dreason_Floods,Dreason_Locust,Dreason_Insects,Dreason_Toolittle_rain,Dreason_Toomuch_rain,Dreason_Wild_animals,Dreason_Birds,Dreason_Hail,Dreason_Weeds,Dreason_ShortageSeed,Dreason_DepletionSoil,Dreason_Security,Dreason_UseBadCrop,Dmeasure_Yes,Dmeasure_No,Dmtype_Chemical,Dmtype_NonChemical,Dmtype_Both,Dmchem_Insecticide,Dmchem_Herbicide,Dmchem_Fungicide,Dmchem_Insectcide_Her,Dmchem_Insectcide_Fun,Dmchem_Herbicide_Fung,Dmchem_All,Fert_Yes,Fert_No,Ferttype_Natural,Ferttype_Chemical,Ferttype_Both,D22a_Urea,D22a_DAP,D22a_Urea_DAP,D22a_NPS,D22a_Urea_NPS,D22a_Mixed,D23_Manure,D23_Compost,D23_Organic,D23_Manure_Compost,D23_Manure_Organic,D23_Compost_Organic,D23_All,Fweight,Area,Yield,Crop
9.417482988395388,0.9019607843137255,0.6666666666666667,0.5047139432645285,0.361369781246756,0.6579264136435239,0.46752204891276605,0.9175463384094971,0.5356465139775706,0.0,0.012535382126971289,0.0,0.01254552812626467,0.0018788163457022077,0.02190923317683881,0.0,0.0,0.0,0.0,0.0,0.002382843526608419,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.012581168831168832,0.0,0.0,0.012673753066230581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007739082365948037,0.015164279696714406,0.012612612612612612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.020161290322580645,0.0,0.0,0.0,0.44206470653702845,0.5262968535141734,0.3096931142148246,0.8571428571428572
11.231218631097029,0.27450980392156865,0.6666666666666667,0.7553230742000423,0.0199811553445004,0.23369118571164482,1.0,0.12657914761727626,0.05633257847914863,0.08823529411764705,0.04164981803477557,0.0,0.042897612302711455,0.007515265382808831,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.005559968228752979,0.00303951367781155,0.0,0.0,0.005291005291005291,0.0,0.0,0.052173913043478265,0.0,0.0,0.0413961038961039,0.007692307692307693,0.0,0.041700735895339326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02045328911000553,0.05812973883740522,0.02702702702702703,0.011374407582938388,0.00591715976331361,0.027624309392265192,0.02247191011235955,0.004314063848144953,0.0,0.0,0.0,0.017382413087934562,0.03137254901960784,0.0,0.0,0.0,0.0,0.0,0.6013900290214484,0.6899693821480072,0.3383394841306544,0.42857142857142855
15.567217938809081,0.3137254901960784,0.0,0.6909581939635858,0.3458000496585978,0.4729721793635515,0.44160931088526745,0.07730010837989094,0.0788279938955001,0.029411764705882353,0.31500202183582693,0.12418300653594772,0.2998785916632942,0.07656176608736497,0.4835680751173709,0.03076923076923077,0.0,0.06896551724137931,0.0,0.044502617801047126,0.043685464654487687,0.00303951367781155,0.019801980198019802,0.0,0.10052910052910052,0.02551020408163265,0.0,0.2956521739130435,0.0,0.02197802197802198,0.3153409090909091,0.0057692307692307696,0.38974358974358975,0.28454619787408014,0.011655011655011656,0.027149321266968326,0.17866666666666667,0.04054054054054054,0.015706806282722516,0.037037037037037035,0.0,0.0,0.3233830845771144,0.16427969671440606,0.03063063063063063,0.5127962085308057,0.01972386587771203,0.04419889502762431,0.599250936329588,0.3295944779982744,0.0,0.0,0.0,0.032719836400818,0.011764705882352941,0.0,0.024193548387096774,0.0,0.0,0.0,0.8607635780957901,0.924464687967028,0.6260757208518235,0.5714285714285714
8.468656095222403,0.49019607843137253,0.3333333333333333,0.48662598512564736,0.14070695822987567,0.40687928135160956,0.03468867497937467,0.041335399406376296,0.9852455752704745,0.0,0.012535382126971289,0.0,0.01254552812626467,0.0028182245185533117,0.020344287949921755,0.010256410256410256,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012581168831168832,0.0,0.15384615384615385,0.011856091578086673,0.0,0.0,0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.01271420674405749,0.007582139848357203,0.016216216216216217,0.0037914691943127963,0.0019723865877712033,0.0,0.0,0.004314063848144953,0.0,0.0,0.0,0.00408997955010225,0.00392156862745098,0.0,0.056451612903225805,0.0,0.0,0.0,0.5086634614446812,0.5432711883846075,0.15123670202647205,1.0
5.055417436868149,0.9411764705882353,0.0,0.37578484584451965,0.8462818023796173,0.9162631286854934,0.2722429126989585,0.8994148561309867,0.8882420346112776,0.17531718569780855,0.2390127098150219,0.12879661668589004,0.22512120995707066,0.1333591210086665,0.22383319524993092,0.07400703871292107,0.0,0.06457065584854632,0.0,0.05410122164048866,0.10314753383482067,0.041033434650455926,0.08192583964278784,0.0,0.1331050938894076,0.048919567827130854,0.0,0.07962489343563511,0.0,0.057530704589528116,0.23043990323402086,0.05033936651583709,0.05942684766214179,0.21707309252400883,0.058412176059234884,0.019696566409369176,0.05850980392156863,0.013513513513513514,0.01580946514731547,0.0,0.020320855614973262,0.005882352941176471,0.2673018350513229,0.09633777689677386,0.13298003886239182,0.20615184462410555,0.2329736628379163,0.10898060881811288,0.13549239920687378,0.2293220998494307,0.014845938375350145,0.043167654658762725,0.0,0.1739644733148883,0.16301422529796233,0.0,0.20493358633776093,0.0,0.0,0.0,0.8299793527385992,0.12404450120004445,0.2526963926326615,0.7142857142857142
10.461938948544596,0.9215686274509803,1.0,0.5595173231014678,0.838226073925135,0.8248184759377593,0.17007988494408366,0.641525423012638,0.5677791850545848,0.0,0.027092600080873434,0.0,0.027114528530959126,0.0032879286049788633,0.04773082942097027,0.005128205128205128,0.0,0.0,0.0,0.0013089005235602095,0.0,0.00303951367781155,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027191558441558444,0.0,0.0,0.0241210139002453,0.018648018648018648,0.0,0.021333333333333333,0.0,0.0,0.0,0.0,0.0,0.0326147042564953,0.007582139848357203,0.012612612612612612,0.034123222748815164,0.01775147928994083,0.0,0.0,0.03882657463330458,0.0,0.0,0.0,0.019427402862985686,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.42150744998416756,0.5934379824787515,0.3640634814079349,0.7142857142857142
11.145920492387958,0.9019607843137255,0.6666666666666667,0.5047139432645285,0.361369781246756,0.6579264136435239,0.46752204891276605,0.9175463384094971,0.5356465139775706,0.11764705882352941,0.07399919126566923,0.0,0.07567786321327398,0.0479098168154063,0.06729264475743349,0.38461538461538464,0.023255813953488372,0.0,0.0,0.0013089005235602095,0.009531374106433677,0.001519756838905775,0.019801980198019802,0.0,0.005291005291005291,0.015306122448979591,0.0,0.034782608695652174,0.0,0.01098901098901099,0.07508116883116883,0.0038461538461538464,0.0,0.07563368765331153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08236594803758983,0.03285593934288121,0.011711711711711712,0.08625592417061612,0.08875739644970415,0.14917127071823205,0.0299625468164794,0.08714408973252805,0.0,0.0,0.0,0.02044989775051125,0.09411764705882353,0.0,0.056451612903225805,0.0,0.0,0.0,0.6684376386379371,0.7125477257512787,0.2946591995072546,0.2857142857142857
12.85379807618819,0.19607843137254902,0.6666666666666667,0.47276059061510667,0.012014722357924335,0.40266878896122416,0.8264918971038231,0.14398988020642978,0.06645795449987091,0.20588235294117646,0.7957945814799838,0.0032679738562091504,0.7988668555240793,0.3536871770784406,0.9514866979655712,0.2205128205128205,0.023255813953488372,0.08620689655172414,0.0,0.02486910994764398,0.12867355043685463,0.17325227963525835,0.45544554455445546,0.1,0.9417989417989417,0.0510204081632653,0.2,0.7130434782608696,0.0,0.9230769230769231,0.75487012987013,0.20961538461538462,0.07179487179487179,0.7538838920686836,0.004662004662004662,0.0,0.013333333333333332,0.0,0.005235602094240838,0.0,0.0,0.0,0.7081260364842454,0.5829823083403538,0.718018018018018,0.3090047393364929,0.31163708086785014,0.14917127071823205,0.3595505617977528,0.30371009490940465,0.0,0.0,0.0,0.8394683026584868,0.3058823529411765,0.0,0.15725806451612903,0.0,0.3333333333333333,0.0,0.9422633892143124,0.8929100215140653,0.2849975265107343,0.0
12.435807726441121,0.4117647058823529,0.3333333333333333,0.5860126848846146,0.19209176230013547,0.39933896085268716,0.03468867497937467,0.06314638201398637,0.9852455752704745,0.08823529411764705,0.3263243024666397,0.0,0.32780250910562525,0.2545796148426491,0.2104851330203443,0.041025641025641026,0.011627906976744186,0.0,0.0,0.017015706806282723,0.38284352660841936,0.001519756838905775,0.019801980198019802,0.0,0.06349206349206349,0.05612244897959183,0.0,0.08695652173913043,0.0,0.02197802197802198,0.32711038961038963,0.007692307692307693,0.5743589743589743,0.28372853638593626,0.0,0.022624434389140274,0.288,0.0,0.005235602094240838,0.0,0.0,0.0,0.359314538419016,0.13563605728727884,0.24144144144144145,0.18009478672985782,0.37869822485207105,0.08839779005524862,0.07116104868913858,0.2993960310612597,0.0,0.0,0.0,0.23108384458077713,0.09803921568627451,0.0,0.8306451612903225,0.0,0.0,0.0,0.9149665006448053,0.8525201238879492,0.28212741861750046,0.0
12.269540280974287,0.0196078431372549,0.3333333333333333,0.5252342936745391,0.34926774006368255,0.6569831721403829,0.03468867497937467,0.1327032586900812,0.9852455752704745,0.4117647058823529,0.5855236554791751,0.0196078431372549,0.5892351274787536,0.41333959605448567,0.45539906103286387,0.15897435897435896,0.08139534883720931,0.1724137931034483,1.0,0.29188481675392675,0.27243844320889593,0.05623100303951368,0.07920792079207921,1.0,0.41798941798941797,0.04591836734693877,0.0,0.1826086956521739,0.0,0.16483516483516486,0.5799512987012988,0.06153846153846154,0.2153846153846154,0.5322976287816844,0.19813519813519814,0.0904977375565611,0.03733333333333333,0.0,0.020942408376963352,0.0,0.0,0.0,0.6097291321171918,0.3032855939342881,0.5837837837837838,0.233175355450237,0.38658777120315585,0.09944751381215469,0.0449438202247191,0.35202761000862814,0.0,0.0,0.0,0.5828220858895706,0.3176470588235294,0.0,0.7137096774193549,0.0,0.0,0.0,0.9095550499508422,0.8480161249278106,0.26477221960500075,0.7142857142857142
